"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.9","","","","1"
"2021","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.4","","","","1"
"2022","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","7.8","","","","1"
"2023","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","7.3","","","","1"
"2024","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","9.5","","","","1"
"2001","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","19.9","","","","1"
"2002","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","20.5","","","","1"
"2003","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","18.9","","","","1"
"2004","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","21.8","","","","1"
"2005","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","20.3","","","","1"
"2006","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","19.4","","","","1"
"2007","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","21.8","","","","1"
"2008","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","22.0","","","","1"
"2009","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","20.6","","","","1"
"2010","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","20.7","","","","1"
"2011","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","21.4","","","","1"
"2012","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","22.5","","","","1"
"2013","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","22.4","","","","1"
"2014","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","20.9","","","","1"
"2015","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","21.1","","","","1"
"2016","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","23.7","","","","1"
"2017","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","23.4","","","","1"
"2018","Manitoba","2021A000246","Full-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366998","8.3.21.1.1","23.4","","","","1"
